,BIOMASS,R00200,R00268,R00341,R00342,R00351,R00405,R00658,R00703,R01015,R01049,R01056,R01061,R01070,R01082,R01196,R01197,R01325,R01512,R01518,R01528,R01529,R01641,R01786,R01830,R01899,R01900,R02035,R02164,R02740,R04779,Glucose_input,Oxygen_input,CO2_output,Lactate_output,Glutamate_input,Ammonia_output,Glu_Exchange,acetyl_CoA_hydrolase,NADP_Exchange,ADP_Exchange,AMP_Exchange,R00835,R08575,R00243,Oxophos
302,74.844428,-37.843588,0.0,-38.141439,36.051094,0.0,-9.1624847,75.985028,0.0,-76.195256,9.6249186,-6.4166124,149.1822,76.195256,-36.051094,-0.0,-9.1624847,0.0,-149.1822,-75.985028,0.0,-6.4166124,3.2083062,100.0,3.2083062,0.0,0.0,0.0,9.1624847,79.403562,76.195256,100.0,302.0,246.13244,0.0,120.20243,93.313818,0.0,-3.4855799,234.52958,-157.58181,9.6249186,0.0,-3.2083062,120.20243,302.0
303,75.092258,-37.968898,0.0,-37.605484,36.83272,0.0,-9.8550757,75.574382,0.0,-76.116432,9.6567892,-6.4378595,149.01393,76.116432,-36.83272,-0.0,-9.8550757,0.0,-149.01393,-75.574382,0.0,-6.4378595,3.2189297,100.0,3.2189297,0.0,0.0,0.0,9.8550757,79.335362,76.116432,100.0,303.0,248.27195,0.0,121.2627,94.285055,0.0,-3.4971215,235.30617,-158.10361,9.6567892,0.0,-3.2189297,121.2627,303.0
304,75.340087,-38.094208,0.0,-37.069528,37.614346,0.0,-10.547667,75.163736,0.0,-76.037608,9.6886598,-6.4591065,148.84566,76.037608,-37.614346,-0.0,-10.547667,0.0,-148.84566,-75.163736,0.0,-6.4591065,3.2295533,100.0,3.2295533,0.0,0.0,0.0,10.547667,79.267162,76.037608,100.0,304.0,250.41146,0.0,122.32297,95.256293,0.0,-3.5086632,236.08276,-158.6254,9.6886598,0.0,-3.2295533,122.32297,304.0
305,75.587916,-38.219518,0.0,-36.533573,38.395972,0.0,-11.240258,74.753091,0.0,-75.958785,9.7205304,-6.4803536,148.67739,75.958785,-38.395972,-0.0,-11.240258,0.0,-148.67739,-74.753091,0.0,-6.4803536,3.2401768,100.0,3.2401768,0.0,0.0,0.0,11.240258,79.198961,75.958785,100.0,305.0,252.55097,0.0,123.38325,96.227531,0.0,-3.5202048,236.85935,-159.1472,9.7205304,0.0,-3.2401768,123.38325,305.0
306,75.835745,-38.344828,0.0,-35.997617,39.177599,0.0,-11.932849,74.342445,0.0,-75.879961,9.752401,-6.5016007,148.50912,75.879961,-39.177599,-0.0,-11.932849,0.0,-148.50912,-74.342445,0.0,-6.5016007,3.2508003,100.0,3.2508003,0.0,0.0,0.0,11.932849,79.130761,75.879961,100.0,306.0,254.69048,0.0,124.44352,97.198769,0.0,-3.5317465,237.63593,-159.66899,9.752401,0.0,-3.2508003,124.44352,306.0
307,76.083574,-38.470138,0.0,-35.461662,39.959225,0.0,-12.62544,73.9318,0.0,-75.801137,9.7842716,-6.5228477,148.34085,75.801137,-39.959225,-0.0,-12.62544,0.0,-148.34085,-73.9318,0.0,-6.5228477,3.2614239,100.0,3.2614239,0.0,0.0,0.0,12.62544,79.062561,75.801137,100.0,307.0,256.82999,0.0,125.50379,98.170007,0.0,-3.5432881,238.41252,-160.19078,9.7842716,0.0,-3.2614239,125.50379,307.0
308,76.331404,-38.595448,0.0,-34.925706,40.740851,0.0,-13.318031,73.521154,0.0,-75.722314,9.8161422,-6.5440948,148.17258,75.722314,-40.740851,-0.0,-13.318031,0.0,-148.17258,-73.521154,0.0,-6.5440948,3.2720474,100.0,3.2720474,0.0,0.0,0.0,13.318031,78.994361,75.722314,100.0,308.0,258.9695,0.0,126.56406,99.141244,0.0,-3.5548298,239.18911,-160.71258,9.8161422,0.0,-3.2720474,126.56406,308.0
309,76.579233,-38.720758,0.0,-34.389751,41.522477,0.0,-14.010622,73.110508,0.0,-75.64349,9.8480128,-6.5653419,148.00431,75.64349,-41.522477,-0.0,-14.010622,0.0,-148.00431,-73.110508,0.0,-6.5653419,3.2826709,100.0,3.2826709,0.0,0.0,0.0,14.010622,78.926161,75.64349,100.0,309.0,261.10902,0.0,127.62434,100.11248,0.0,-3.5663715,239.9657,-161.23437,9.8480128,0.0,-3.2826709,127.62434,309.0
310,76.827062,-38.846067,0.0,-33.853795,42.304103,0.0,-14.703213,72.699863,0.0,-75.564666,9.8798834,-6.5865889,147.83604,75.564666,-42.304103,-0.0,-14.703213,0.0,-147.83604,-72.699863,0.0,-6.5865889,3.2932945,100.0,3.2932945,0.0,0.0,0.0,14.703213,78.857961,75.564666,100.0,310.0,263.24853,0.0,128.68461,101.08372,0.0,-3.5779131,240.74229,-161.75617,9.8798834,0.0,-3.2932945,128.68461,310.0
311,77.074891,-38.971377,0.0,-33.31784,43.085729,0.0,-15.395804,72.289217,0.0,-75.485843,9.911754,-6.607836,147.66777,75.485843,-43.085729,-0.0,-15.395804,0.0,-147.66777,-72.289217,0.0,-6.607836,3.303918,100.0,3.303918,0.0,0.0,0.0,15.395804,78.789761,75.485843,100.0,311.0,265.38804,0.0,129.74488,102.05496,0.0,-3.5894548,241.51887,-162.27796,9.911754,0.0,-3.303918,129.74488,311.0
312,77.322721,-39.096687,0.0,-32.781884,43.867355,0.0,-16.088395,71.878572,0.0,-75.407019,9.9436245,-6.629083,147.4995,75.407019,-43.867355,-0.0,-16.088395,0.0,-147.4995,-71.878572,0.0,-6.629083,3.3145415,100.0,3.3145415,0.0,0.0,0.0,16.088395,78.721561,75.407019,100.0,312.0,267.52755,0.0,130.80516,103.0262,0.0,-3.6009964,242.29546,-162.79975,9.9436245,0.0,-3.3145415,130.80516,312.0
313,77.57055,-39.221997,0.0,-32.245929,44.648981,0.0,-16.780986,71.467926,0.0,-75.328195,9.9754951,-6.6503301,147.33123,75.328195,-44.648981,-0.0,-16.780986,0.0,-147.33123,-71.467926,0.0,-6.6503301,3.325165,100.0,3.325165,0.0,0.0,0.0,16.780986,78.65336,75.328195,100.0,313.0,269.66706,0.0,131.86543,103.99743,0.0,-3.6125381,243.07205,-163.32155,9.9754951,0.0,-3.325165,131.86543,313.0
314,77.818379,-39.347307,0.0,-31.709973,45.430608,0.0,-17.473577,71.05728,0.0,-75.249372,10.007366,-6.6715772,147.16295,75.249372,-45.430608,-0.0,-17.473577,0.0,-147.16295,-71.05728,0.0,-6.6715772,3.3357886,100.0,3.3357886,0.0,0.0,0.0,17.473577,78.58516,75.249372,100.0,314.0,271.80657,0.0,132.9257,104.96867,0.0,-3.6240797,243.84864,-163.84334,10.007366,0.0,-3.3357886,132.9257,314.0
315,78.066208,-39.472617,0.0,-31.174018,46.212234,0.0,-18.166168,70.646635,0.0,-75.170548,10.039236,-6.6928242,146.99468,75.170548,-46.212234,-0.0,-18.166168,0.0,-146.99468,-70.646635,0.0,-6.6928242,3.3464121,100.0,3.3464121,0.0,0.0,0.0,18.166168,78.51696,75.170548,100.0,315.0,273.94608,0.0,133.98598,105.93991,0.0,-3.6356214,244.62523,-164.36514,10.039236,0.0,-3.3464121,133.98598,315.0
316,78.314038,-39.597927,0.0,-30.638062,46.99386,0.0,-18.858759,70.235989,0.0,-75.091724,10.071107,-6.7140713,146.82641,75.091724,-46.99386,-0.0,-18.858759,0.0,-146.82641,-70.235989,0.0,-6.7140713,3.3570356,100.0,3.3570356,0.0,0.0,0.0,18.858759,78.44876,75.091724,100.0,316.0,276.0856,0.0,135.04625,106.91115,0.0,-3.647163,245.40181,-164.88693,10.071107,0.0,-3.3570356,135.04625,316.0
317,78.561867,-39.723237,0.0,-30.102107,47.775486,0.0,-19.55135,69.825344,0.0,-75.012901,10.102978,-6.7353183,146.65814,75.012901,-47.775486,-0.0,-19.55135,0.0,-146.65814,-69.825344,0.0,-6.7353183,3.3676592,100.0,3.3676592,0.0,0.0,0.0,19.55135,78.38056,75.012901,100.0,317.0,278.22511,0.0,136.10652,107.88238,0.0,-3.6587047,246.1784,-165.40872,10.102978,0.0,-3.3676592,136.10652,317.0
318,78.809696,-39.848547,0.0,-29.566151,48.557112,0.0,-20.243941,69.414698,0.0,-74.934077,10.134848,-6.7565654,146.48987,74.934077,-48.557112,-0.0,-20.243941,0.0,-146.48987,-69.414698,0.0,-6.7565654,3.3782827,100.0,3.3782827,0.0,0.0,0.0,20.243941,78.31236,74.934077,100.0,318.0,280.36462,0.0,137.16679,108.85362,0.0,-3.6702464,246.95499,-165.93052,10.134848,0.0,-3.3782827,137.16679,318.0
319,79.057525,-39.973856,0.0,-29.030196,49.338738,0.0,-20.936532,69.004052,0.0,-74.855253,10.166719,-6.7778125,146.3216,74.855253,-49.338738,-0.0,-20.936532,0.0,-146.3216,-69.004052,0.0,-6.7778125,3.3889062,100.0,3.3889062,0.0,0.0,0.0,20.936532,78.24416,74.855253,100.0,319.0,282.50413,0.0,138.22707,109.82486,0.0,-3.681788,247.73158,-166.45231,10.166719,0.0,-3.3889062,138.22707,319.0
320,79.305354,-40.099166,0.0,-28.49424,50.120364,0.0,-21.629123,68.593407,0.0,-74.77643,10.198589,-6.7990595,146.15333,74.77643,-50.120364,-0.0,-21.629123,0.0,-146.15333,-68.593407,0.0,-6.7990595,3.3995298,100.0,3.3995298,0.0,0.0,0.0,21.629123,78.175959,74.77643,100.0,320.0,284.64364,0.0,139.28734,110.7961,0.0,-3.6933297,248.50817,-166.97411,10.198589,0.0,-3.3995298,139.28734,320.0
321,79.553184,-40.224476,0.0,-27.958285,50.901991,0.0,-22.321714,68.182761,0.0,-74.697606,10.23046,-6.8203066,145.98506,74.697606,-50.901991,-0.0,-22.321714,0.0,-145.98506,-68.182761,0.0,-6.8203066,3.4101533,100.0,3.4101533,0.0,0.0,0.0,22.321714,78.107759,74.697606,100.0,321.0,286.78315,0.0,140.34761,111.76734,0.0,-3.7048713,249.28475,-167.4959,10.23046,0.0,-3.4101533,140.34761,321.0
322,79.801013,-40.349786,0.0,-27.422329,51.683617,0.0,-23.014305,67.772116,0.0,-74.618782,10.26233,-6.8415536,145.81679,74.618782,-51.683617,-0.0,-23.014305,0.0,-145.81679,-67.772116,0.0,-6.8415536,3.4207768,100.0,3.4207768,0.0,0.0,0.0,23.014305,78.039559,74.618782,100.0,322.0,288.92266,0.0,141.40789,112.73857,0.0,-3.716413,250.06134,-168.01769,10.26233,0.0,-3.4207768,141.40789,322.0
323,80.048842,-40.475096,0.0,-26.886374,52.465243,0.0,-23.706896,67.36147,0.0,-74.539959,10.294201,-6.8628007,145.64852,74.539959,-52.465243,-0.0,-23.706896,0.0,-145.64852,-67.36147,0.0,-6.8628007,3.4314004,100.0,3.4314004,0.0,0.0,0.0,23.706896,77.971359,74.539959,100.0,323.0,291.06217,0.0,142.46816,113.70981,0.0,-3.7279546,250.83793,-168.53949,10.294201,0.0,-3.4314004,142.46816,323.0
324,80.296671,-40.600406,0.0,-26.350418,53.246869,0.0,-24.399487,66.950824,0.0,-74.461135,10.326072,-6.8840478,145.48025,74.461135,-53.246869,-0.0,-24.399487,0.0,-145.48025,-66.950824,0.0,-6.8840478,3.4420239,100.0,3.4420239,0.0,0.0,0.0,24.399487,77.903159,74.461135,100.0,324.0,293.20169,0.0,143.52843,114.68105,0.0,-3.7394963,251.61452,-169.06128,10.326072,0.0,-3.4420239,143.52843,324.0
325,80.544501,-40.725716,0.0,-25.814463,54.028495,0.0,-25.092078,66.540179,0.0,-74.382311,10.357942,-6.9052948,145.31198,74.382311,-54.028495,-0.0,-25.092078,0.0,-145.31198,-66.540179,0.0,-6.9052948,3.4526474,100.0,3.4526474,0.0,0.0,0.0,25.092078,77.834959,74.382311,100.0,325.0,295.3412,0.0,144.5887,115.65229,0.0,-3.7510379,252.39111,-169.58308,10.357942,0.0,-3.4526474,144.5887,325.0
326,80.79233,-40.851026,0.0,-25.278507,54.810121,0.0,-25.784669,66.129533,0.0,-74.303488,10.389813,-6.9265419,145.1437,74.303488,-54.810121,-0.0,-25.784669,0.0,-145.1437,-66.129533,0.0,-6.9265419,3.4632709,100.0,3.4632709,0.0,0.0,0.0,25.784669,77.766759,74.303488,100.0,326.0,297.48071,0.0,145.64898,116.62352,0.0,-3.7625796,253.16769,-170.10487,10.389813,0.0,-3.4632709,145.64898,326.0
327,81.040159,-40.976336,0.0,-24.742552,55.591747,0.0,-26.47726,65.718888,0.0,-74.224664,10.421683,-6.9477889,144.97543,74.224664,-55.591747,-0.0,-26.47726,0.0,-144.97543,-65.718888,0.0,-6.9477889,3.4738945,100.0,3.4738945,0.0,0.0,0.0,26.47726,77.698559,74.224664,100.0,327.0,299.62022,0.0,146.70925,117.59476,0.0,-3.7741213,253.94428,-170.62666,10.421683,0.0,-3.4738945,146.70925,327.0
328,81.287988,-41.101646,0.0,-24.206596,56.373374,0.0,-27.169851,65.308242,0.0,-74.14584,10.453554,-6.969036,144.80716,74.14584,-56.373374,-0.0,-27.169851,0.0,-144.80716,-65.308242,0.0,-6.969036,3.484518,100.0,3.484518,0.0,0.0,0.0,27.169851,77.630358,74.14584,100.0,328.0,301.75973,0.0,147.76952,118.566,0.0,-3.7856629,254.72087,-171.14846,10.453554,0.0,-3.484518,147.76952,328.0
329,81.535818,-41.226955,0.0,-23.670641,57.155,0.0,-27.862442,64.897596,0.0,-74.067017,10.485425,-6.9902831,144.63889,74.067017,-57.155,-0.0,-27.862442,0.0,-144.63889,-64.897596,0.0,-6.9902831,3.4951415,100.0,3.4951415,0.0,0.0,0.0,27.862442,77.562158,74.067017,100.0,329.0,303.89924,0.0,148.8298,119.53724,0.0,-3.7972046,255.49746,-171.67025,10.485425,0.0,-3.4951415,148.8298,329.0
330,81.783647,-41.352265,0.0,-23.134685,57.936626,0.0,-28.555033,64.486951,0.0,-73.988193,10.517295,-7.0115301,144.47062,73.988193,-57.936626,-0.0,-28.555033,0.0,-144.47062,-64.486951,0.0,-7.0115301,3.5057651,100.0,3.5057651,0.0,0.0,0.0,28.555033,77.493958,73.988193,100.0,330.0,306.03875,0.0,149.89007,120.50848,0.0,-3.8087462,256.27405,-172.19205,10.517295,0.0,-3.5057651,149.89007,330.0
331,82.031476,-41.477575,0.0,-22.59873,58.718252,0.0,-29.247624,64.076305,0.0,-73.90937,10.549166,-7.0327772,144.30235,73.90937,-58.718252,-0.0,-29.247624,0.0,-144.30235,-64.076305,0.0,-7.0327772,3.5163886,100.0,3.5163886,0.0,0.0,0.0,29.247624,77.425758,73.90937,100.0,331.0,308.17827,0.0,150.95034,121.47971,0.0,-3.8202879,257.05063,-172.71384,10.549166,0.0,-3.5163886,150.95034,331.0
332,82.279305,-41.602885,0.0,-22.062774,59.499878,0.0,-29.940215,63.66566,0.0,-73.830546,10.581036,-7.0540243,144.13408,73.830546,-59.499878,-0.0,-29.940215,0.0,-144.13408,-63.66566,0.0,-7.0540243,3.5270121,100.0,3.5270121,0.0,0.0,0.0,29.940215,77.357558,73.830546,100.0,332.0,310.31778,0.0,152.01062,122.45095,0.0,-3.8318295,257.82722,-173.23564,10.581036,0.0,-3.5270121,152.01062,332.0
333,82.527135,-41.728195,0.0,-21.526819,60.281504,0.0,-30.632806,63.255014,0.0,-73.751722,10.612907,-7.0752713,143.96581,73.751722,-60.281504,-0.0,-30.632806,0.0,-143.96581,-63.255014,0.0,-7.0752713,3.5376357,100.0,3.5376357,0.0,0.0,0.0,30.632806,77.289358,73.751722,100.0,333.0,312.45729,0.0,153.07089,123.42219,0.0,-3.8433712,258.60381,-173.75743,10.612907,0.0,-3.5376357,153.07089,333.0
334,82.774964,-41.853505,0.0,-20.990863,61.06313,0.0,-31.325397,62.844368,0.0,-73.672899,10.644778,-7.0965184,143.79754,73.672899,-61.06313,-0.0,-31.325397,0.0,-143.79754,-62.844368,0.0,-7.0965184,3.5482592,100.0,3.5482592,0.0,0.0,0.0,31.325397,77.221158,73.672899,100.0,334.0,314.5968,0.0,154.13116,124.39343,0.0,-3.8549128,259.3804,-174.27922,10.644778,0.0,-3.5482592,154.13116,334.0
335,83.022793,-41.978815,0.0,-20.454908,61.844757,0.0,-32.017988,62.433723,0.0,-73.594075,10.676648,-7.1177654,143.62927,73.594075,-61.844757,-0.0,-32.017988,0.0,-143.62927,-62.433723,0.0,-7.1177654,3.5588827,100.0,3.5588827,0.0,0.0,0.0,32.017988,77.152958,73.594075,100.0,335.0,316.73631,0.0,155.19143,125.36467,0.0,-3.8664545,260.15699,-174.80102,10.676648,0.0,-3.5588827,155.19143,335.0
336,83.270622,-42.104125,0.0,-19.918952,62.626383,0.0,-32.710579,62.023077,0.0,-73.515251,10.708519,-7.1390125,143.461,73.515251,-62.626383,-0.0,-32.710579,0.0,-143.461,-62.023077,0.0,-7.1390125,3.5695062,100.0,3.5695062,0.0,0.0,0.0,32.710579,77.084757,73.515251,100.0,336.0,318.87582,0.0,156.25171,126.3359,0.0,-3.8779961,260.93357,-175.32281,10.708519,0.0,-3.5695062,156.25171,336.0
337,83.518451,-42.229435,0.0,-19.382997,63.408009,0.0,-33.40317,61.612432,0.0,-73.436428,10.740389,-7.1602596,143.29273,73.436428,-63.408009,-0.0,-33.40317,0.0,-143.29273,-61.612432,0.0,-7.1602596,3.5801298,100.0,3.5801298,0.0,0.0,0.0,33.40317,77.016557,73.436428,100.0,337.0,321.01533,0.0,157.31198,127.30714,0.0,-3.8895378,261.71016,-175.84461,10.740389,0.0,-3.5801298,157.31198,337.0
338,83.766281,-42.354744,0.0,-18.847041,64.189635,0.0,-34.095761,61.201786,0.0,-73.357604,10.77226,-7.1815066,143.12445,73.357604,-64.189635,-0.0,-34.095761,0.0,-143.12445,-61.201786,0.0,-7.1815066,3.5907533,100.0,3.5907533,0.0,0.0,0.0,34.095761,76.948357,73.357604,100.0,338.0,323.15485,0.0,158.37225,128.27838,0.0,-3.9010795,262.48675,-176.3664,10.77226,0.0,-3.5907533,158.37225,338.0
339,84.01411,-42.480054,0.0,-18.311086,64.971261,0.0,-34.788352,60.79114,0.0,-73.27878,10.804131,-7.2027537,142.95618,73.27878,-64.971261,-0.0,-34.788352,0.0,-142.95618,-60.79114,0.0,-7.2027537,3.6013768,100.0,3.6013768,0.0,0.0,0.0,34.788352,76.880157,73.27878,100.0,339.0,325.29436,0.0,159.43253,129.24962,0.0,-3.9126211,263.26334,-176.88819,10.804131,0.0,-3.6013768,159.43253,339.0
340,84.261939,-42.605364,0.0,-17.77513,65.752887,0.0,-35.480943,60.380495,0.0,-73.199957,10.836001,-7.2240007,142.78791,73.199957,-65.752887,-0.0,-35.480943,0.0,-142.78791,-60.380495,0.0,-7.2240007,3.6120004,100.0,3.6120004,0.0,0.0,0.0,35.480943,76.811957,73.199957,100.0,340.0,327.43387,0.0,160.4928,130.22085,0.0,-3.9241628,264.03993,-177.40999,10.836001,0.0,-3.6120004,160.4928,340.0
341,84.509768,-42.730674,0.0,-17.239175,66.534513,0.0,-36.173534,59.969849,0.0,-73.121133,10.867872,-7.2452478,142.61964,73.121133,-66.534513,-0.0,-36.173534,0.0,-142.61964,-59.969849,0.0,-7.2452478,3.6226239,100.0,3.6226239,0.0,0.0,0.0,36.173534,76.743757,73.121133,100.0,341.0,329.57338,0.0,161.55307,131.19209,0.0,-3.9357044,264.81651,-177.93178,10.867872,0.0,-3.6226239,161.55307,341.0
342,84.757598,-42.855984,0.0,-16.703219,67.31614,0.0,-36.866125,59.559203,0.0,-73.042309,10.899742,-7.2664949,142.45137,73.042309,-67.31614,-0.0,-36.866125,0.0,-142.45137,-59.559203,0.0,-7.2664949,3.6332474,100.0,3.6332474,0.0,0.0,0.0,36.866125,76.675557,73.042309,100.0,342.0,331.71289,0.0,162.61334,132.16333,0.0,-3.9472461,265.5931,-178.45358,10.899742,0.0,-3.6332474,162.61334,342.0
343,85.005427,-42.981294,0.0,-16.167264,68.097766,0.0,-37.558716,59.148558,0.0,-72.963486,10.931613,-7.2877419,142.2831,72.963486,-68.097766,-0.0,-37.558716,0.0,-142.2831,-59.148558,0.0,-7.2877419,3.643871,100.0,3.643871,0.0,0.0,0.0,37.558716,76.607357,72.963486,100.0,343.0,333.8524,0.0,163.67362,133.13457,0.0,-3.9587877,266.36969,-178.97537,10.931613,0.0,-3.643871,163.67362,343.0
344,85.253256,-43.106604,0.0,-15.631308,68.879392,0.0,-38.251307,58.737912,0.0,-72.884662,10.963483,-7.308989,142.11483,72.884662,-68.879392,-0.0,-38.251307,0.0,-142.11483,-58.737912,0.0,-7.308989,3.6544945,100.0,3.6544945,0.0,0.0,0.0,38.251307,76.539156,72.884662,100.0,344.0,335.99191,0.0,164.73389,134.10581,0.0,-3.9703294,267.14628,-179.49716,10.963483,0.0,-3.6544945,164.73389,344.0
345,85.501085,-43.231914,0.0,-15.095353,69.661018,0.0,-38.943898,58.327267,0.0,-72.805838,10.995354,-7.330236,141.94656,72.805838,-69.661018,-0.0,-38.943898,0.0,-141.94656,-58.327267,0.0,-7.330236,3.665118,100.0,3.665118,0.0,0.0,0.0,38.943898,76.470956,72.805838,100.0,345.0,338.13143,0.0,165.79416,135.07704,0.0,-3.981871,267.92287,-180.01896,10.995354,0.0,-3.665118,165.79416,345.0
346,85.748915,-43.357224,0.0,-14.559397,70.442644,0.0,-39.636489,57.916621,0.0,-72.727015,11.027225,-7.3514831,141.77829,72.727015,-70.442644,-0.0,-39.636489,0.0,-141.77829,-57.916621,0.0,-7.3514831,3.6757416,100.0,3.6757416,0.0,0.0,0.0,39.636489,76.402756,72.727015,100.0,346.0,340.27094,0.0,166.85444,136.04828,0.0,-3.9934127,268.69945,-180.54075,11.027225,0.0,-3.6757416,166.85444,346.0
347,85.996744,-43.482534,0.0,-14.023442,71.22427,0.0,-40.32908,57.505975,0.0,-72.648191,11.059095,-7.3727302,141.61002,72.648191,-71.22427,-0.0,-40.32908,0.0,-141.61002,-57.505975,0.0,-7.3727302,3.6863651,100.0,3.6863651,0.0,0.0,0.0,40.32908,76.334556,72.648191,100.0,347.0,342.41045,0.0,167.91471,137.01952,0.0,-4.0049544,269.47604,-181.06255,11.059095,0.0,-3.6863651,167.91471,347.0
348,86.244573,-43.607843,0.0,-13.487486,72.005896,0.0,-41.021671,57.09533,0.0,-72.569367,11.090966,-7.3939772,141.44175,72.569367,-72.005896,-0.0,-41.021671,0.0,-141.44175,-57.09533,0.0,-7.3939772,3.6969886,100.0,3.6969886,0.0,0.0,0.0,41.021671,76.266356,72.569367,100.0,348.0,344.54996,0.0,168.97498,137.99076,0.0,-4.016496,270.25263,-181.58434,11.090966,0.0,-3.6969886,168.97498,348.0
349,86.492402,-43.733153,0.0,-12.951531,72.787522,0.0,-41.714262,56.684684,0.0,-72.490544,11.122836,-7.4152243,141.27348,72.490544,-72.787522,-0.0,-41.714262,0.0,-141.27348,-56.684684,0.0,-7.4152243,3.7076121,100.0,3.7076121,0.0,0.0,0.0,41.714262,76.198156,72.490544,100.0,349.0,346.68947,0.0,170.03525,138.96199,0.0,-4.0280377,271.02922,-182.10613,11.122836,0.0,-3.7076121,170.03525,349.0
350,86.740231,-43.858463,0.0,-12.415575,73.569149,0.0,-42.406853,56.274039,0.0,-72.41172,11.154707,-7.4364714,141.1052,72.41172,-73.569149,-0.0,-42.406853,0.0,-141.1052,-56.274039,0.0,-7.4364714,3.7182357,100.0,3.7182357,0.0,0.0,0.0,42.406853,76.129956,72.41172,100.0,350.0,348.82898,0.0,171.09553,139.93323,0.0,-4.0395793,271.80581,-182.62793,11.154707,0.0,-3.7182357,171.09553,350.0
351,86.988061,-43.983773,0.0,-11.87962,74.350775,0.0,-43.099444,55.863393,0.0,-72.332896,11.186578,-7.4577184,140.93693,72.332896,-74.350775,-0.0,-43.099444,0.0,-140.93693,-55.863393,0.0,-7.4577184,3.7288592,100.0,3.7288592,0.0,0.0,0.0,43.099444,76.061756,72.332896,100.0,351.0,350.96849,0.0,172.1558,140.90447,0.0,-4.051121,272.58239,-183.14972,11.186578,0.0,-3.7288592,172.1558,351.0
352,87.23589,-44.109083,0.0,-11.343664,75.132401,0.0,-43.792035,55.452747,0.0,-72.254073,11.218448,-7.4789655,140.76866,72.254073,-75.132401,-0.0,-43.792035,0.0,-140.76866,-55.452747,0.0,-7.4789655,3.7394827,100.0,3.7394827,0.0,0.0,0.0,43.792035,75.993555,72.254073,100.0,352.0,353.108,0.0,173.21607,141.87571,0.0,-4.0626626,273.35898,-183.67152,11.218448,0.0,-3.7394827,173.21607,352.0
353,87.483719,-44.234393,0.0,-10.807709,75.914027,0.0,-44.484626,55.042102,0.0,-72.175249,11.250319,-7.5002125,140.60039,72.175249,-75.914027,-0.0,-44.484626,0.0,-140.60039,-55.042102,0.0,-7.5002125,3.7501063,100.0,3.7501063,0.0,0.0,0.0,44.484626,75.925355,72.175249,100.0,353.0,355.24752,0.0,174.27635,142.84695,0.0,-4.0742043,274.13557,-184.19331,11.250319,0.0,-3.7501063,174.27635,353.0
354,87.731548,-44.359703,0.0,-10.271753,76.695653,0.0,-45.177217,54.631456,0.0,-72.096425,11.282189,-7.5214596,140.43212,72.096425,-76.695653,-0.0,-45.177217,0.0,-140.43212,-54.631456,0.0,-7.5214596,3.7607298,100.0,3.7607298,0.0,0.0,0.0,45.177217,75.857155,72.096425,100.0,354.0,357.38703,0.0,175.33662,143.81818,0.0,-4.0857459,274.91216,-184.71511,11.282189,0.0,-3.7607298,175.33662,354.0
355,87.979378,-44.485013,0.0,-9.7357979,77.477279,0.0,-45.869808,54.220811,0.0,-72.017602,11.31406,-7.5427067,140.26385,72.017602,-77.477279,-0.0,-45.869808,0.0,-140.26385,-54.220811,0.0,-7.5427067,3.7713533,100.0,3.7713533,0.0,0.0,0.0,45.869808,75.788955,72.017602,100.0,355.0,359.52654,0.0,176.39689,144.78942,0.0,-4.0972876,275.68875,-185.2369,11.31406,0.0,-3.7713533,176.39689,355.0
356,88.227207,-44.610323,0.0,-9.1998424,78.258905,0.0,-46.562399,53.810165,0.0,-71.938778,11.345931,-7.5639537,140.09558,71.938778,-78.258905,-0.0,-46.562399,0.0,-140.09558,-53.810165,0.0,-7.5639537,3.7819769,100.0,3.7819769,0.0,0.0,0.0,46.562399,75.720755,71.938778,100.0,356.0,361.66605,0.0,177.45717,145.76066,0.0,-4.1088293,276.46533,-185.75869,11.345931,0.0,-3.7819769,177.45717,356.0
357,88.475036,-44.735633,0.0,-8.6638869,79.040532,0.0,-47.25499,53.399519,0.0,-71.859954,11.377801,-7.5852008,139.92731,71.859954,-79.040532,-0.0,-47.25499,0.0,-139.92731,-53.399519,0.0,-7.5852008,3.7926004,100.0,3.7926004,0.0,0.0,0.0,47.25499,75.652555,71.859954,100.0,357.0,363.80556,0.0,178.51744,146.7319,0.0,-4.1203709,277.24192,-186.28049,11.377801,0.0,-3.7926004,178.51744,357.0
358,88.722865,-44.860942,0.0,-8.1279314,79.822158,0.0,-47.947581,52.988874,0.0,-71.781131,11.409672,-7.6064478,139.75904,71.781131,-79.822158,-0.0,-47.947581,0.0,-139.75904,-52.988874,0.0,-7.6064478,3.8032239,100.0,3.8032239,0.0,0.0,0.0,47.947581,75.584355,71.781131,100.0,358.0,365.94507,0.0,179.57771,147.70313,0.0,-4.1319126,278.01851,-186.80228,11.409672,0.0,-3.8032239,179.57771,358.0
359,88.970695,-44.986252,0.0,-7.5919759,80.603784,0.0,-48.640172,52.578228,0.0,-71.702307,11.441542,-7.6276949,139.59077,71.702307,-80.603784,-0.0,-48.640172,0.0,-139.59077,-52.578228,0.0,-7.6276949,3.8138475,100.0,3.8138475,0.0,0.0,0.0,48.640172,75.516155,71.702307,100.0,359.0,368.08458,0.0,180.63798,148.67437,0.0,-4.1434542,278.7951,-187.32408,11.441542,0.0,-3.8138475,180.63798,359.0
